player_id,player,position,team,targets_pg,carries_pg,receptions_pg,opportunities_pg,redzone_opportunity_pg,receiving_tds_pg,rushing_tds_pg,td_rate,receiving_yards_pg,rushing_yards_pg,target_share,season_targets,season_carries,season_tds,games,last_week,injury_status,opponent,role_score,opportunity_score,red_zone_score,efficiency_score,opponent_td_allowed,matchup_score,team_td_environment,team_environment_score,td_score,td_estimate,actual_td,week
00-0030564,DeAndre Hopkins,WR,BAL,2.4380952380952383,0.0,1.2476190476190478,2.4380952380952383,0.19999999999999998,0.12380952380952383,0.0,0.05078125,19.038095238095234,0.0,0.09417789957672272,111.0,0.0,8.0,29,22,Active,NYJ,69.83783783783784,67.56756756756756,57.83783783783784,80.41237113402062,36,12.5,96,93.75,66.7198244636389,7.867893205429289,0,12
00-0039144,Luke Musgrave,TE,GB,1.8860129417620706,0.0,1.627177700348432,1.8860129417620706,0.0582379293180687,0.0,0.0,0.0,13.619213539074165,0.0,0.06371913930040292,25.0,0.0,0.0,15,18,Active,MIN,71.35416666666666,71.35416666666666,50.520833333333336,64.0463917525773,40,37.5,80,81.25,66.52915592783505,7.813961248159057,0,12
00-0038551,Kendre Miller,RB,NO,0.79057859703021,6.636968766001026,0.7506400409626218,7.427547363031236,0.7967229902713775,0.0,0.12288786482334871,0.016544877981524885,5.458269329237072,26.30056323604711,0.024587233232718653,13.0,86.0,2.0,13,17,Active,ATL,68.77934272300469,73.70892018779342,64.7887323943662,66.3659793814433,19,9.375,50,12.5,66.48379797686462,7.801131427741708,0,12
00-0036414,Cam Akers,RB,SEA,0.7008928571428573,4.117984693877552,0.43112244897959195,4.818877551020409,0.7503188775510204,0.09119897959183675,0.07461734693877552,0.03440974060349391,2.0644132653061225,22.4202806122449,0.020904405367731176,19.0,114.0,5.0,19,19,Active,TEN,61.36150234741784,64.31924882629107,63.38028169014085,74.35567010309279,36,93.75,67,59.375,66.47198828711097,7.7977909726399615,0,12
00-0037086,Grant Calcaterra,TE,PHI,1.6214285714285714,0.0,1.0071428571428571,1.6214285714285714,0.1285714285714286,0.04285714285714286,0.0,0.02643171806167401,10.437362637362638,0.0,0.06386887158451841,38.0,0.0,1.0,21,19,Active,DAL,67.47395833333333,65.10416666666666,53.125,70.61855670103093,51,96.875,95,90.625,66.43562070446734,7.787504142120762,0,12
00-0038547,Luke Schoonmaker,TE,DAL,1.9213539074166255,0.0,1.1249377799900449,1.9213539074166255,0.26879044300647087,0.0,0.0,0.0,9.183673469387754,0.0,0.05419531758128814,51.0,0.0,1.0,20,18,Active,PHI,69.50520833333333,71.875,62.5,64.0463917525773,37,21.875,61,40.625,66.29478092783505,7.747666605301914,0,12
00-0038040,Zamir White,RB,LV,1.1892706449668475,5.104882459312839,0.7299578059071731,6.294153104279687,0.7483423749246536,0.0,0.08619650391802293,0.013694694502968783,4.900542495479205,13.026522001205548,0.03502107479566582,13.0,75.0,1.0,11,11,Active,CLE,69.74178403755869,70.89201877934272,62.91079812206573,65.97938144329896,27,59.375,45,9.375,66.21464353129083,7.724999170279407,0,12
00-0039236,Johnny Wilson,WR,PHI,1.5904761904761906,0.0,0.5619047619047619,1.5904761904761906,0.3857142857142858,0.09523809523809523,0.0,0.05988023952095808,4.276190476190476,0.0,0.05368458780245164,16.0,0.0,1.0,11,22,Active,DAL,59.31081081081081,58.648648648648646,68.64864864864865,84.14948453608247,51,96.875,95,90.625,66.17186542212315,7.712899076543405,0,12
00-0030035,Adam Thielen,WR,PIT,2.485813837730214,0.0,1.3663514186162269,2.485813837730214,0.34843205574912894,0.07765057242409158,0.0,0.031237484981978373,14.118466898954704,0.0,0.08277800315642221,79.0,0.0,5.0,18,18,Active,CHI,69.14864864864865,68.10810810810811,66.75675675675676,72.42268041237114,38,31.25,62,46.875,66.15616466982448,7.708458006607495,0,12
00-0031585,MyCole Pruitt,TE,PIT,1.510204081632653,0.0,0.9183673469387754,1.510204081632653,0.30612244897959184,0.20408163265306123,0.0,0.13513513513513514,5.408163265306123,0.0,0.05440789369360798,10.0,0.0,1.0,7,16,Active,CHI,64.453125,63.541666666666664,64.58333333333334,96.3917525773196,38,31.25,62,46.875,65.99967783505156,7.664194587628869,0,12
00-0036345,K.J. Osborn,WR,ATL,2.081632653061224,0.0,0.7551020408163265,2.081632653061224,0.38775510204081637,0.14285714285714285,0.0,0.06862745098039216,6.5102040816326525,0.0,0.07445193219716673,18.0,0.0,1.0,7,17,Active,NO,65.70270270270271,65.13513513513513,69.1891891891892,86.98453608247422,37,21.875,60,34.375,65.58231401504597,7.546140249970145,0,12
00-0032104,Ameer Abdullah,RB,IND,1.6851851851851853,2.8142857142857145,1.526984126984127,4.4994708994709,1.1563492063492065,0.048148148148148155,0.16084656084656085,0.04644873000940734,11.278306878306879,14.631216931216931,0.05022199624440521,52.0,74.0,6.0,21,17,Active,KC,66.24413145539906,61.97183098591549,69.48356807511738,79.38144329896907,27,59.375,77,71.875,65.57897730022748,7.545196436350059,0,12
00-0037557,Ronnie Rivers,RB,LA,1.0204081632653061,4.081632653061225,0.8367346938775511,5.1020408163265305,0.7857142857142857,0.0,0.0,0.0,6.244897959183674,16.57142857142857,0.026738473167044596,6.0,25.0,0.0,7,19,Active,TB,65.1643192488263,67.13615023474179,64.31924882629107,64.0463917525773,25,43.75,76,68.75,65.46922341609798,7.514151766267713,0,12
00-0037614,John Metchie III,WR,NYJ,2.22962962962963,0.14814814814814814,1.7894179894179894,2.377777777777778,0.11005291005291006,0.15873015873015872,0.0,0.06675567423230973,16.822751322751326,-1.037037037037037,0.08872960969735165,55.0,1.0,2.0,18,20,Active,BAL,68.48648648648648,66.21621621621621,53.24324324324324,85.9536082474227,44,68.75,57,25.0,65.41856366675955,7.499822294311988,1,12
00-0034386,Justin Watson,WR,HOU,1.5937500000000002,0.0,0.913265306122449,1.5937500000000002,0.8635204081632655,0.14094387755102042,0.0,0.08843537414965986,11.920280612244898,0.0,0.060520151329804435,36.0,0.0,2.0,19,22,Active,BUF,60.432432432432435,58.91891891891892,84.86486486486487,91.23711340206185,42,59.375,57,25.0,65.41420312064642,7.49858888269713,0,12
00-0036165,Isaiah Hodgins,WR,NYG,3.9154518950437325,0.0,3.3323615160349855,3.9154518950437325,0.0,0.0,0.0,0.0,35.85131195335278,0.0,0.13314141337980187,8.0,0.0,0.0,3,11,Active,DET,79.4054054054054,78.64864864864865,25.675675675675674,64.0463917525773,38,31.25,57,25.0,65.29224714405126,7.4640927636030705,1,12
00-0030431,Robert Woods,WR,PIT,2.4190476190476193,0.0,1.5142857142857145,2.4190476190476193,0.480952380952381,0.0,0.0,0.0,14.82857142857143,0.0,0.07636541607739765,34.0,0.0,0.0,16,20,Active,CHI,67.48648648648648,67.29729729729729,71.89189189189189,64.0463917525773,38,31.25,62,46.875,65.25913903594315,7.454727898738206,0,12
00-0038454,Keaton Mitchell,RB,BAL,0.7677248677248677,3.6703703703703705,0.608994708994709,4.438095238095238,1.0634920634920635,0.0,0.0,0.0,6.491005291005291,18.846560846560845,0.03332902001380263,6.0,36.0,0.0,11,20,Active,NYJ,62.98122065727699,61.502347417840376,69.01408450704226,64.0463917525773,32,81.25,96,93.75,64.96452858041721,7.371395227032297,0,12
00-0034407,Ray-Ray McCloud,WR,NYG,2.6248677248677255,0.10317460317460317,1.3455026455026455,2.7280423280423287,0.23333333333333334,0.0,0.0,0.0,14.007936507936506,1.1555555555555554,0.0828104556356589,102.0,10.0,1.0,23,18,Active,DET,70.82432432432432,70.54054054054055,60.810810810810814,64.0463917525773,38,31.25,57,25.0,64.94089579269992,7.364710524220834,0,12
00-0039894,Xavier Worthy,WR,KC,5.870582379293181,0.8043802887008461,3.7312095569935293,6.674962667994027,0.7949228471876555,0.2389248382279741,0.0,0.035794183445190156,42.198606271777,8.107516177202589,0.17618326372904397,164.0,30.0,13.0,27,22,Questionable,IND,90.13513513513513,91.08108108108108,82.97297297297297,75.64432989690721,43,65.625,80,81.25,64.89576135413763,7.351943925884645,0,12
00-0040581,Dont'e Thornton Jr.,WR,LV,2.795918367346939,0.0,0.7142857142857143,2.795918367346939,0.14285714285714285,0.0,0.0,0.0,10.081632653061224,0.0,0.10962313043610679,21.0,0.0,0.0,7,10,Active,CLE,72.7027027027027,70.8108108108108,55.4054054054054,64.0463917525773,42,59.375,45,9.375,64.85981471161884,7.341776161286472,0,12
00-0040586,Jaydon Blue,RB,DAL,0.2857142857142857,6.071428571428571,0.2857142857142857,6.357142857142857,0.35714285714285715,0.0,0.0,0.0,1.4285714285714286,19.642857142857142,0.009523809523809523,1.0,22.0,0.0,4,8,Active,PHI,61.83098591549296,71.36150234741784,50.46948356807511,64.0463917525773,22,34.375,61,40.625,64.77673515318716,7.318276514758654,0,12
00-0038839,Mitchell Tinsley,WR,CIN,1.6428571428571428,0.0,0.7857142857142857,1.6428571428571428,0.14285714285714285,0.14285714285714285,0.0,0.08695652173913043,14.071428571428571,0.0,0.053411059225012714,6.0,0.0,1.0,4,9,Active,NE,59.91216216216216,59.86486486486486,55.4054054054054,90.97938144329896,46,81.25,79,75.0,64.74623850654778,7.309650320423517,1,12
00-0038679,Tyrell Shavers,WR,BUF,2.2175324675324672,0.0,1.5357142857142856,2.2175324675324672,0.0,0.20454545454545453,0.0,0.09224011713030747,27.632305194805195,0.0,0.0787543475043475,18.0,0.0,2.0,9,17,Active,HOU,66.63513513513513,65.4054054054054,25.675675675675674,92.13917525773195,43,65.625,109,100.0,64.71120089161326,7.299739680770608,0,12
00-0031549,Nelson Agholor,WR,BAL,1.695238095238095,0.0,0.7904761904761906,1.695238095238095,0.21904761904761905,0.17142857142857143,0.0,0.10112359550561799,15.114285714285716,0.0,0.06235495035592052,31.0,0.0,2.0,15,20,Active,NYJ,61.93243243243243,61.08108108108108,59.72972972972973,93.1701030927835,36,12.5,96,93.75,64.42697826692672,7.219345281216416,0,12
00-0039907,Ja'Lynn Polk,WR,NO,1.6476190476190478,0.0,0.33333333333333337,1.6476190476190478,0.44761904761904764,0.09523809523809523,0.0,0.05780346820809248,2.0,0.0,0.055031389140786056,33.0,1.0,2.0,14,17,Active,ATL,60.55405405405405,60.27027027027027,70.54054054054055,83.50515463917526,51,96.875,50,12.5,64.28202145444413,7.178343211399913,0,12
00-0032464,Kalif Raymond,WR,DET,1.6476190476190475,0.2,1.3047619047619048,1.8476190476190475,0.26190476190476186,0.0,0.0,0.0,11.742857142857142,1.9333333333333331,0.055389468787965024,42.0,4.0,2.0,23,20,Active,NYG,62.4054054054054,62.972972972972975,61.62162162162163,64.0463917525773,42,59.375,107,96.875,64.13549038729451,7.136895852406162,0,12
00-0038134,Kenneth Walker III,RB,SEA,1.4952380952380953,13.742857142857142,1.4095238095238096,15.238095238095237,2.9285714285714284,0.0,0.3619047619047619,0.02375,13.847619047619048,60.980952380952374,0.059765663841294094,68.0,289.0,12.0,21,16,Questionable,TEN,85.23474178403755,89.67136150234741,85.91549295774648,69.20103092783505,36,93.75,67,59.375,64.07676600842166,7.120285242382126,0,12
00-0033045,Ezekiel Elliott,RB,DAL,0.561904761904762,3.961904761904762,0.561904761904762,4.523809523809524,1.442857142857143,0.0,0.19999999999999998,0.04421052631578947,3.2285714285714295,11.180952380952382,0.01467211121589002,15.0,74.0,3.0,15,17,Active,PHI,58.16901408450705,62.441314553990615,72.76995305164318,78.35051546391753,22,34.375,61,40.625,63.96021489763323,7.087317928187685,0,12
00-0036510,Kenny Yeboah,TE,DET,1.2448979591836733,0.0,0.7142857142857143,1.2448979591836733,0.12244897959183675,0.12244897959183675,0.0,0.09836065573770494,6.816326530612245,0.0,0.03726452298845661,8.0,0.0,1.0,7,18,Active,NYG,57.03125,58.854166666666664,52.083333333333336,92.78350515463917,42,59.375,107,96.875,63.85873067010309,7.0586123895434465,0,12
00-0037329,Brittain Brown,RB,CHI,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.16666666666666666,0.0,37.0,0.029411764705882353,1.0,5.0,1.0,1,9,Active,PIT,67.66431924882629,69.71830985915493,21.12676056338028,97.29381443298969,23,37.5,59,31.25,63.672843763612605,7.006032950278994,0,12
00-0039573,Blake Watson,RB,TEN,2.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,13.000000000000002,10.0,0.05128205128205128,2.0,4.0,0.0,1,16,Active,SEA,71.44366197183098,69.71830985915493,68.54460093896714,64.0463917525773,17,3.125,42,6.25,63.61417646774115,6.98943848658964,0,12
00-0039062,Jonathan Mingo,WR,DAL,2.523809523809524,0.0,0.819047619047619,2.523809523809524,0.14285714285714285,0.0,0.0,0.0,8.276190476190477,0.0,0.07330752445655248,42.0,2.0,0.0,14,18,Active,PHI,68.24324324324324,69.1891891891892,55.4054054054054,64.0463917525773,37,21.875,61,40.625,63.55576065756478,6.972915157425467,0,12
00-0036887,Luke Farrell,TE,SF,1.0761904761904761,0.0,0.9238095238095236,1.0761904761904761,0.34285714285714286,0.2,0.0,0.18584070796460178,7.704761904761905,0.0,0.031219371830490422,29.0,0.0,2.0,22,18,Active,CAR,53.046875,54.6875,66.14583333333334,97.9381443298969,48,84.375,68,62.5,63.41425042955327,6.932887978645068,0,12
00-0037348,Tanner Conner,TE,NYG,1.730214036834246,0.0,1.0731707317073171,1.730214036834246,0.3484320557491289,0.0,0.0,0.0,10.507715281234445,0.0,0.05712934243276357,19.0,0.0,0.0,12,9,Active,DET,66.84895833333333,66.66666666666666,67.70833333333334,64.0463917525773,38,31.25,57,25.0,63.38853092783505,6.925613033873343,0,12
00-0039890,Adonai Mitchell,WR,NYJ,2.4091350826044704,0.0,0.9815354713313897,2.4091350826044704,0.1457725947521866,0.0,0.0,0.0,15.65597667638484,0.0,0.08231083714824963,77.0,4.0,0.0,26,18,Active,BAL,68.17567567567568,66.75675675675676,55.945945945945944,64.0463917525773,44,68.75,57,25.0,63.30035525215938,6.900671914182224,0,12
00-0033375,Tim Patrick,WR,JAX,1.6272401433691759,0.0,1.0988223246287763,1.6272401433691759,0.6354326676907323,0.28673835125448033,0.0,0.1762114537444934,13.083973374295956,0.0,0.05613634374890797,58.0,0.0,5.0,23,20,Active,ARI,60.04054054054055,59.189189189189186,76.75675675675676,97.55154639175258,33,6.25,57,25.0,63.15061994984676,6.858318214385226,0,12
00-0039393,Jase McClellan,RB,TB,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,15.571428571428571,0.0,0.0,13.0,0.0,2,11,Active,LA,53.73239436619719,72.30046948356808,21.12676056338028,64.0463917525773,20,21.875,85,84.375,62.529082571027544,6.682511927233506,0,12
00-0033246,Johnny Mundt,TE,JAX,1.8338192419825077,0.0,0.901846452866861,1.8338192419825077,0.1457725947521866,0.0,0.0,0.0,11.333333333333334,0.0,0.06076129830409016,45.0,0.0,2.0,24,19,Active,ARI,69.79166666666666,69.79166666666666,54.166666666666664,64.0463917525773,33,6.25,57,25.0,62.52394759450171,6.681059462444771,0,12
00-0037132,Britain Covey,WR,PHI,1.4285714285714286,0.0,1.142857142857143,1.4285714285714286,0.4714285714285715,0.0,0.0,0.0,5.814285714285715,0.0,0.05487459351556715,8.0,0.0,0.0,5,13,Active,DAL,57.91216216216216,56.351351351351354,71.35135135135135,64.0463917525773,51,96.875,95,90.625,62.44359849540262,6.658332145842455,0,12
00-0036906,Khalil Herbert,RB,NYJ,1.0877551020408163,3.537414965986395,0.9639455782312926,4.625170068027211,1.1761904761904762,0.0,0.0,0.0,2.4142857142857146,13.716326530612246,0.023794391366253276,11.0,36.0,1.0,12,18,Active,BAL,61.40845070422536,63.38028169014085,69.95305164319248,64.0463917525773,26,53.125,57,25.0,62.441641256473545,6.6577785268310885,0,12
00-0039623,Mason Tipton,WR,NO,1.885473176612417,0.0,0.7444243520192887,1.885473176612417,0.22784810126582278,0.0,0.0,0.0,5.60277275467149,0.0,0.05351571509808569,28.0,0.0,0.0,12,16,Active,ATL,62.37837837837837,63.51351351351351,60.27027027027027,64.0463917525773,51,96.875,50,12.5,62.42265254945667,6.652407435417745,0,12
00-0040162,Dylan Sampson,RB,CLE,2.2761904761904765,2.6476190476190475,1.828571428571429,4.923809523809524,0.719047619047619,0.06666666666666667,0.0,0.013539651837524177,11.371428571428572,6.0095238095238095,0.06708508310937088,25.0,31.0,1.0,10,11,Active,LV,70.98591549295774,65.72769953051643,61.97183098591549,65.72164948453609,26,53.125,42,6.25,62.31787546585354,6.622770488912859,1,12
00-0039798,Isaiah Davis,RB,NYJ,2.2095238095238097,2.4571428571428573,1.6095238095238098,4.666666666666667,0.9047619047619049,0.0,0.0,0.0,12.600000000000001,14.580952380952382,0.08407582560808369,33.0,52.0,2.0,23,18,Active,BAL,71.07981220657277,63.84976525821596,65.72769953051643,64.0463917525773,26,53.125,57,25.0,62.15525627994773,6.576772490613786,0,12
00-0039811,MarShawn Lloyd,RB,GB,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,0.07692307692307693,1.0,6.0,0.0,1,2,Active,MIN,75.93896713615023,71.83098591549296,21.12676056338028,64.0463917525773,20,21.875,80,81.25,62.09891825177871,6.560836876931694,0,12
00-0038938,Jalin Hyatt,WR,NYG,2.4098901098901093,0.0,1.060989010989011,2.4098901098901093,0.16483516483516483,0.0,0.0,0.0,7.8587912087912075,0.0,0.07871507796601912,32.0,0.0,0.0,15,18,Active,DET,67.5945945945946,67.02702702702703,56.75675675675676,64.0463917525773,38,31.25,57,25.0,62.089544441348565,6.5581854276957365,0,12
00-0038440,Zavier Scott,RB,MIN,1.685714285714286,2.9142857142857146,1.4380952380952383,4.6000000000000005,0.7,0.12380952380952381,0.0,0.02691511387163561,9.266666666666667,9.8,0.04604308390022676,12.0,21.0,1.0,6,9,Active,GB,66.52582159624414,62.91079812206573,61.502347417840376,70.87628865979381,21,25.0,66,56.25,61.96626494361358,6.523314941193556,0,12
00-0037475,Stone Smartt,TE,NYJ,1.6250000000000004,0.0,1.4011479591836735,1.6250000000000004,0.09119897959183675,0.0,0.0,0.0,17.71747448979592,0.0,0.05197437743191706,19.0,0.0,0.0,11,17,Active,BAL,65.26041666666667,65.625,51.5625,64.0463917525773,44,68.75,57,25.0,61.95103092783505,6.519005891016199,0,12
00-0033217,Mo Alie-Cox,TE,IND,1.3539682539682538,0.0,0.6174603174603176,1.3539682539682538,0.464021164021164,0.0,0.0,0.0,7.246031746031746,0.0,0.04869908921633061,30.0,0.0,1.0,18,18,Active,KC,62.00520833333334,61.458333333333336,70.3125,64.0463917525773,37,21.875,77,71.875,61.86769759450172,6.495434462444773,0,12
00-0040179,DJ Giddens,RB,IND,0.5714285714285714,3.7857142857142856,0.0,4.357142857142857,0.6785714285714286,0.0,0.0,0.0,0.0,14.571428571428571,0.018014243820695434,2.0,18.0,0.0,4,5,Active,KC,58.568075117370896,61.03286384976526,60.56338028169014,64.0463917525773,27,59.375,77,71.875,61.726265669619096,6.455429432263688,0,12
00-0036875,Rhamondre Stevenson,RB,NE,2.1249377799900446,10.60129417620707,1.7212543554006965,12.726231956197115,3.263315082130413,0.0,0.4171229467396715,0.0327766261196073,17.249377799900447,35.704828272772524,0.08127131691845779,60.0,290.0,11.0,23,17,Questionable,CIN,84.64788732394368,84.97652582159625,89.2018779342723,73.32474226804123,32,81.25,61,40.625,61.59766589226079,6.4190540666680524,0,12
00-0033460,John Ross,WR,PHI,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.06896551724137931,2.0,0.0,0.0,1,4,Active,DAL,64.6891891891892,64.5945945945946,25.675675675675674,64.0463917525773,51,96.875,95,90.625,61.40711200891614,6.36515453966485,0,12
00-0039050,Payne Durham,TE,TB,1.0752747252747252,0.0,0.6000000000000001,1.0752747252747252,0.20357142857142857,0.13571428571428573,0.0,0.12621359223300974,6.228571428571429,0.0,0.02886235724453091,16.0,0.0,2.0,13,18,Active,LA,52.161458333333336,54.166666666666664,57.291666666666664,95.36082474226805,42,59.375,85,84.375,61.37607388316152,6.356375184094258,0,12
00-0036096,J.J. Taylor,RB,HOU,0.7142857142857143,3.619047619047619,0.38095238095238093,4.333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,17.523809523809522,0.017406366243575545,3.0,10.0,0.0,3,9,Active,BUF,57.93427230046949,60.56338028169014,65.25821596244131,64.0463917525773,34,87.5,57,25.0,61.328378345675425,6.342884160633906,0,12
00-0039810,Jermaine Burton,WR,CIN,1.3826530612244896,0.0,0.37755102040816324,1.3826530612244896,0.510204081632653,0.0,0.0,0.0,8.974489795918366,0.0,0.031081877195322564,14.0,0.0,0.0,8,17,Active,NE,54.43243243243243,55.945945945945944,73.24324324324324,64.0463917525773,46,81.25,79,75.0,61.19494984675397,6.305142956653266,0,12
00-0039344,Jonathon Brooks,RB,CAR,0.9999999999999999,2.857142857142857,0.9999999999999999,3.857142857142857,1.9999999999999998,0.0,0.0,0.0,7.666666666666666,5.904761904761904,0.024390243902439022,3.0,9.0,0.0,3,14,Active,SF,57.629107981220656,56.8075117370892,76.52582159624414,64.0463917525773,32,81.25,62,46.875,61.089528580417216,6.27532379846087,0,12
00-0040466,Raheim Sanders,RB,CLE,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.3333333333333333,0.0,3.0,0.0,0.0,3.0,1.0,1,1,Active,LV,40.30516431924883,51.64319248826291,86.85446009389672,99.61340206185567,26,53.125,42,6.25,61.05244179855768,6.264833537306315,0,12
00-0039920,Malachi Corley,WR,CLE,1.1115384615384614,0.6928571428571427,0.7576923076923077,1.8043956043956042,0.2857142857142857,0.0,0.0,0.0,4.653846153846154,12.152747252747252,0.04356370338675238,11.0,6.0,0.0,10,13,Active,LV,60.17567567567567,62.16216216216216,63.24324324324324,64.0463917525773,45,75.0,42,6.25,60.835490387294506,6.185841251044858,0,12
00-0038809,Ben Sims,TE,MIN,1.142857142857143,0.0,0.8571428571428572,1.142857142857143,0.8214285714285714,0.0,0.0,0.0,6.571428571428571,0.0,0.04508909941847124,5.0,0.0,0.0,4,14,Active,GB,58.059895833333336,56.510416666666664,87.5,64.0463917525773,38,31.25,66,56.25,60.807801761168385,6.1750426868556705,0,12
00-0040067,Jacardia Wright,RB,SEA,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,1,3,Active,TEN,50.070422535211264,66.66666666666666,21.12676056338028,64.0463917525773,36,93.75,67,59.375,60.74211074004162,6.149423188616231,0,12
00-0037216,Justyn Ross,WR,KC,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.025,1.0,0.0,0.0,1,10,Active,IND,49.97972972972973,50.4054054054054,95.94594594594594,64.0463917525773,43,65.625,80,81.25,60.396976873781,6.014820980774591,0,12
00-0039458,Brenden Bates,TE,CLE,1.7936507936507937,0.0,1.5873015873015874,1.7936507936507937,0.0,0.0,0.0,0.0,18.253968253968253,0.0,0.05745628326273487,3.0,0.0,0.0,2,18,Active,LV,68.72395833333334,69.27083333333334,25.0,64.0463917525773,45,75.0,42,6.25,60.10207259450172,5.899808311855671,0,12
00-0039631,Cam Grandy,TE,CIN,1.1361904761904762,0.0,1.1361904761904762,1.1361904761904762,0.3404761904761905,0.0,0.0,0.0,7.027619047619047,0.0,0.03238152706889767,6.0,0.0,0.0,5,18,Active,NE,53.90625,55.729166666666664,65.625,64.0463917525773,46,81.25,79,75.0,59.987489261168385,5.85512081185567,0,12
00-0040131,Kyle Williams,WR,NE,1.5357142857142858,0.10204081632653061,0.32142857142857145,1.6377551020408165,0.0,0.16326530612244897,0.0,0.0996884735202492,13.306122448979592,-0.20408163265306123,0.0520804201662752,11.0,1.0,1.0,8,11,Active,CIN,59.270270270270274,59.45945945945946,25.675675675675674,93.04123711340206,55,100.0,61,40.625,59.963604067985514,5.84580558651435,0,12
00-0037569,Peyton Hendershot,TE,KC,1.1714285714285713,0.0,1.1714285714285713,1.1714285714285713,0.24285714285714288,0.0,0.0,0.0,12.428571428571429,0.0,0.05018904335927919,5.0,0.0,0.0,5,18,Active,IND,59.661458333333336,57.291666666666664,60.416666666666664,64.0463917525773,43,65.625,80,81.25,59.89894759450172,5.820589561855671,0,12
00-0039613,Dallin Holker,TE,NO,1.7619047619047619,0.0,1.2857142857142858,1.7619047619047619,0.0,0.0,0.0,0.0,8.571428571428571,0.0,0.04738272480207964,4.0,0.0,0.0,3,18,Active,ATL,65.546875,67.1875,25.0,64.0463917525773,51,96.875,50,12.5,59.87290592783505,5.810433311855669,0,12
00-0040432,Beaux Collins,WR,NYG,1.6428571428571428,0.0,0.5714285714285714,1.6428571428571428,0.5357142857142857,0.0,0.0,0.0,7.928571428571429,0.0,0.05760905760905761,6.0,0.0,0.0,4,8,Active,DET,60.9527027027027,59.86486486486486,74.05405405405405,64.0463917525773,38,31.25,57,25.0,59.85576065756478,5.803746656450264,0,12
00-0038636,Kenny McIntosh,RB,SEA,0.4761904761904763,3.447619047619048,0.3333333333333334,3.923809523809524,0.48571428571428577,0.0,0.0,0.0,2.590476190476191,20.209523809523812,0.015463810045090835,4.0,31.0,0.0,11,18,Active,TEN,55.28169014084507,57.74647887323944,55.86854460093896,64.0463917525773,36,93.75,67,59.375,59.807838439572144,5.7850569914331365,0,12
00-0035341,Trenton Irwin,WR,NYJ,1.2666666666666666,0.0,0.37142857142857144,1.2666666666666666,1.0952380952380953,0.0,0.0,0.0,1.8,0.0,0.03754029311838643,10.0,0.0,0.0,6,11,Active,BAL,53.97297297297297,53.783783783783775,89.45945945945945,64.0463917525773,44,68.75,57,25.0,59.55981471161883,5.688327737531343,0,12
00-0035537,Ty Johnson,RB,BUF,1.3428571428571427,1.8380952380952384,0.980952380952381,3.180952380952381,0.7333333333333335,0.14285714285714285,0.12380952380952383,0.08383233532934131,15.161904761904761,7.466666666666668,0.04517487450820785,42.0,80.0,7.0,30,21,Active,HOU,59.647887323943664,52.58215962441315,62.441314553990615,90.4639175257732,20,21.875,109,100.0,59.55549707177775,5.686643857993323,0,12
00-0037231,Kevin Austin Jr.,WR,NO,2.3233970753655795,0.08042744656917886,0.9943757030371203,2.4038245219347583,0.0,0.0,0.0,0.0,13.669010123734532,0.7238470191226097,0.07541596157177838,23.0,1.0,0.0,9,18,Active,ATL,66.86486486486487,66.48648648648648,25.675675675675674,64.0463917525773,51,96.875,50,12.5,59.51184173864586,5.669618278071887,0,12
00-0037258,Dameon Pierce,RB,KC,0.39873780837636263,3.5605278255880672,0.044750430292598974,3.9592656339644297,0.3726333907056799,0.0,0.06712564543889846,0.016954064628314735,0.044750430292598974,18.558806655192203,0.01418061443879,6.0,56.0,2.0,16,20,Active,IND,55.399061032863855,58.68544600938967,51.64319248826291,66.62371134020619,26,53.125,80,81.25,59.4116693286869,5.630551038187891,0,12
00-0033906,Alvin Kamara,RB,NO,3.6095238095238096,12.438095238095238,2.9904761904761905,16.047619047619047,2.2095238095238097,0.0,0.05714285714285714,0.0035608308605341245,18.76190476190476,43.71428571428571,0.12315379987254842,126.0,356.0,9.0,24,15,Questionable,ATL,91.94835680751174,90.14084507042254,79.81220657276995,64.17525773195877,19,9.375,50,12.5,59.237281290837814,5.562539703426747,0,12
00-0037267,Jerome Ford,RB,CLE,2.361904761904762,1.9047619047619044,1.8476190476190477,4.266666666666667,0.9619047619047618,0.0,0.0,0.0,6.752380952380952,6.352380952380953,0.06803986561365123,69.0,127.0,3.0,24,17,Active,LV,67.8169014084507,60.093896713615024,67.6056338028169,64.0463917525773,26,53.125,42,6.25,59.226852524079185,5.558472484390882,0,12
